id,text,sentiment_label,split,manual,expected,verdict,has_sinhala_script,latin_words,lexicon_hits,lexicon_hit_share
6848,Thilanka Ranepura Nithiya kriyathmaka wenathuru share karanna,neutral,val,singlish,english,SOFT,False,7,1,0.143
6852,Hollt doch Polizei,negative,train,singlish,english,SOFT,False,3,0,0.0
6864,Sakkiliyo!!😡😡,negative,train,singlish,english,SOFT,False,1,0,0.0
6866,Pisso peekudu,negative,train,singlish,english,SOFT,False,2,0,0.0
6871,Rilage last show,negative,train,singlish,english,SOFT,False,3,0,0.0
6875,Amu gawayo,negative,train,singlish,english,SOFT,False,2,0,0.0
6889,RILA siri noddokin sakkili,negative,train,singlish,english,SOFT,False,4,0,0.0
6936,Diwyanjalee Perera haryma agei 💔,positive,train,singlish,english,SOFT,False,4,0,0.0
6940,Sharada Paranamana sorry 💔 Pwni kwud kyl dngtte oygen,neutral,train,singlish,english,SOFT,False,8,1,0.125
6967,Kaithan ultra pro max,negative,test,singlish,english,SOFT,False,4,0,0.0
7001,Ayyooo,negative,val,singlish,english,SOFT,False,1,0,0.0
7014,apiriyay,negative,train,singlish,english,SOFT,False,1,0,0.0
7022,aiyoooo chamarayoooooooo...,negative,train,singlish,english,SOFT,False,2,0,0.0
7027,ahahahhahahahhahahahhahahahhahahahhahahahhahahahh,positive,train,singlish,english,SOFT,False,1,0,0.0
7060,Adareiiiiiiiiii,positive,train,singlish,english,SOFT,False,1,0,0.0
7066,Pissudha meyalata??,negative,train,singlish,english,SOFT,False,2,0,0.0
7101,Sakkily trining,negative,train,singlish,english,SOFT,False,2,0,0.0
7129,Number danako email [ ](mailto: ),neutral,train,singlish,english,SOFT,False,4,0,0.0
7131,Good morning ❤️Oyath gawada munath raththaran wage,positive,train,singlish,english,SOFT,False,7,1,0.143
7139,Thanks nangi,positive,train,singlish,english,SOFT,False,2,0,0.0
7153,Oyawageda,positive,train,singlish,english,SOFT,False,1,0,0.0
7168,Oyat.siyabala.wagei❤️❤️❤️❤️,positive,train,singlish,english,SOFT,False,3,0,0.0
7204,Piyumi Weerasinghe annekay 😑,neutral,train,singlish,english,SOFT,False,3,0,0.0
7262,❤️oyat laesnaey,positive,train,singlish,english,SOFT,False,2,0,0.0
7284,Weri kasiyo,negative,train,singlish,english,SOFT,False,2,0,0.0
7294,Dutch Lanka Galle,neutral,train,singlish,english,SOFT,False,3,0,0.0
7295,Cerry wesiyoo,negative,train,singlish,english,SOFT,False,2,0,0.0
7296,Amour amour,neutral,test,singlish,english,SOFT,False,2,0,0.0
7298,wesiyo,negative,train,singlish,english,SOFT,False,1,0,0.0
7302,Cri wsiyo,negative,test,singlish,english,SOFT,False,2,0,0.0
7304,weri kasi,negative,train,singlish,english,SOFT,False,2,0,0.0
7306,niyamiiiiii,positive,val,singlish,english,SOFT,False,1,0,0.0
7316,Cari wesiyo acting,negative,val,singlish,english,SOFT,False,3,0,0.0
7337,Anivaa…✅✅,positive,train,singlish,english,SOFT,False,1,0,0.0
7349,Negative marketing htto,negative,train,singlish,english,SOFT,False,3,0,0.0
7359,niyamayi,positive,val,singlish,english,SOFT,False,1,0,0.0
7366,Lara doni🔥,positive,test,singlish,english,SOFT,False,2,0,0.0
7372,lara 🥺,positive,train,singlish,english,SOFT,False,1,0,0.0
7403,"""🐰🐾 aneww..😩💋🌍",neutral,test,singlish,english,SOFT,False,1,0,0.0
7433,Bike game ekkuth one,neutral,train,singlish,english,SOFT,False,4,0,0.0
7435,pc games one,neutral,train,singlish,english,SOFT,False,3,0,0.0
7447,car x street android download kerena hati oneeeee plzzz,neutral,train,singlish,english,SOFT,False,8,1,0.125
7502,ado mcn MMA builder base local 1st,positive,test,singlish,english,SOFT,False,7,1,0.143
7523,aniw,positive,train,singlish,english,SOFT,False,1,0,0.0
7583,keri ponnayoo,negative,test,singlish,english,SOFT,False,2,0,0.0
7594,kari ponnaya,negative,train,singlish,english,SOFT,False,2,0,0.0
7634,Supere🥺🥺,positive,train,singlish,english,SOFT,False,1,0,0.0
7656,noadakinna ponnaya,negative,test,singlish,english,SOFT,False,2,0,0.0
7671,ubt bhh,negative,test,singlish,english,SOFT,False,2,0,0.0
7720,wadakneee😏,negative,train,singlish,english,SOFT,False,1,0,0.0
7734,Appage food review,positive,val,singlish,english,SOFT,False,3,0,0.0
7759,amme utto,negative,train,singlish,english,SOFT,False,2,0,0.0
7766,baninwane ithm,negative,train,singlish,english,SOFT,False,2,0,0.0
7785,Sirwtm,positive,train,singlish,english,SOFT,False,1,0,0.0
7849,Massoth wahanawa,neutral,train,singlish,english,SOFT,False,2,0,0.0
7850,koidda,neutral,train,singlish,english,SOFT,False,1,0,0.0
7874,gode balla,negative,train,singlish,english,SOFT,False,2,0,0.0
7937,Dennm jambu 😓,neutral,train,singlish,english,SOFT,False,2,0,0.0
7938,Hee Hee,positive,train,singlish,english,SOFT,False,2,0,0.0
7950,Uff 😗,neutral,train,singlish,english,SOFT,False,1,0,0.0
7952,hahaha,positive,train,singlish,english,SOFT,False,1,0,0.0
7977,Bayyonwa yawanna one bus,negative,val,singlish,english,SOFT,False,4,0,0.0
7997,Muslim ratawal,neutral,train,singlish,english,SOFT,False,2,0,0.0
8005,Lankawath othanin thathamai nawathinne,negative,val,singlish,english,SOFT,False,4,0,0.0
8006,Bangali mok mafi,negative,train,singlish,english,SOFT,False,3,0,0.0
8007,Janadipathi konda panathiyenna one,neutral,test,singlish,english,SOFT,False,4,0,0.0
8055,Stuhthi,positive,train,singlish,english,SOFT,False,1,0,0.0
8106,Methane,neutral,test,singlish,english,SOFT,False,1,0,0.0
8111,Maragana merana hadane,negative,train,singlish,english,SOFT,False,3,0,0.0
8115,Go pko,negative,train,singlish,english,SOFT,False,2,0,0.0
8146,apaa rataa hama kollaktam maa wagaa kalee sat wayan,positive,test,singlish,english,SOFT,False,9,1,0.111
8153,Sira kathawe mekanam,positive,train,singlish,english,SOFT,False,3,0,0.0
8158,Mekanm atthama kathawak,positive,train,singlish,english,SOFT,False,3,0,0.0
8161,therunada oyta 😏🫠,neutral,test,singlish,english,SOFT,False,2,0,0.0
8204,Muuva ellala maranda one,negative,test,singlish,english,SOFT,False,4,0,0.0
8211,Epaaaaa,negative,val,singlish,english,SOFT,False,1,0,0.0
8231,Bln yddi mun sinhalayt kelawana tm bln ine,negative,train,singlish,english,SOFT,False,8,1,0.125
8262,Adoo 😓,negative,train,singlish,english,SOFT,False,1,0,0.0
8301,Niyami ❤️❤️❤️,positive,val,singlish,english,SOFT,False,1,0,0.0
8305,Perethayek,negative,test,singlish,english,SOFT,False,1,0,0.0
8306,Neyama.buruwa,negative,train,singlish,english,SOFT,False,2,0,0.0
8307,Nodaking matiya,negative,test,singlish,english,SOFT,False,2,0,0.0
8382,Githel elluwahama alagithel denney mokadda deke wenasa,neutral,test,singlish,english,SOFT,False,7,1,0.143
8439,Nokia - Casio,neutral,train,singlish,english,SOFT,False,2,0,0.0
8500,Pirimiyek venuven unth gahaniyk me deval karanna narakai degollantm podui,neutral,train,singlish,english,SOFT,False,10,1,0.1
8511,Akenma watina upadesak,positive,test,singlish,english,SOFT,False,3,0,0.0
8530,Roshan Peramanna,neutral,val,singlish,english,SOFT,False,2,0,0.0
8591,Aw Shashi,neutral,train,singlish,english,SOFT,False,2,0,0.0
8684,Ekanm athta,positive,test,singlish,english,SOFT,False,2,0,0.0
8694,Hmmmmmm,neutral,train,singlish,english,SOFT,False,1,0,0.0
8700,Aththamai,positive,train,singlish,english,SOFT,False,1,0,0.0
8734,Anii Aya gniynkooo kotiya kavii Pua diynee,negative,train,singlish,english,SOFT,False,7,1,0.143
8801,Pinnckkk shurrrrtttah,neutral,train,singlish,english,SOFT,False,2,0,0.0
8803,Numaya Bandara ingirisi 🙂,neutral,train,singlish,english,SOFT,False,3,0,0.0
8805,coduru mataca,neutral,train,singlish,english,SOFT,False,2,0,0.0
8928,Jiwithaya,positive,test,singlish,english,SOFT,False,1,0,0.0
8933,Kibila kupadiya,negative,train,singlish,english,SOFT,False,2,0,0.0
8938,Jivithaya,positive,train,singlish,english,SOFT,False,1,0,0.0
8959,Jeevithaya,positive,train,singlish,english,SOFT,False,1,0,0.0
8974,Harima vedagath denuvath kirimsk isthuthie,positive,test,singlish,english,SOFT,False,5,0,0.0
8981,Ayi gaslabu(papol) samanya dalla kotala issmat spoon ekkgane udeta bonna dunnamath hodayilu,positive,train,singlish,english,SOFT,False,13,0,0.0
9072,Thintha gannadan,neutral,test,singlish,english,SOFT,False,2,0,0.0
9125,Nomiyana mathaka,positive,train,singlish,english,SOFT,False,2,0,0.0
9205,Negombo patte ennedda,neutral,train,singlish,english,SOFT,False,3,0,0.0
9389,"Lassanayi, ❤",neutral,train,singlish,english,SOFT,False,1,0,0.0
9466,Sarasarwiyta...,neutral,test,singlish,english,SOFT,False,1,0,0.0
9476,Orange colour food challenge ekak karannako nende,neutral,train,singlish,english,SOFT,False,7,1,0.143
9486,Ice cream Ice coffee Sapu akkita ganna thibbo,neutral,train,singlish,english,SOFT,False,8,1,0.125
9497,Yellow colour food challege ekak karannako plz❤,neutral,train,singlish,english,SOFT,False,7,1,0.143
9506,Lassanayi akki ❤,neutral,train,singlish,english,SOFT,False,2,0,0.0
10003,Pk thm...dnuth gym ekt ynne hdnne..😂😂,neutral,val,singlish,english,SOFT,False,7,1,0.143
10007,Ehnm mtth ekd🙂🙂❤️🩹,neutral,train,singlish,english,SOFT,False,3,0,0.0
10083,Rare genuine breed with a stronger back bone 💪🎉,positive,val,singlish,english,SOFT,False,7,0,0.0
401,අනේ මේ මල්ලි උබෙ වීඩියෝ බැලුවම මට බය හිතෙනවා ඕවා ආයෙ දාන්න එපා යකෝ මං ඉවර වෙනකල්ම බැලුවෙ වීඩියෝ එකක් අවුරුදු ගාණකින් නැත්තම් puse දානවා ඔව දාන්න එපා හරිම භයානකයි,neutral,test,sinhala,code-mixed,SOFT,True,1,0,0.0
1603,අනුර ට ඡන්ද දෙන්න රට ඉඳන් ආපු අපිට ආඩම්බරයක් ප්රසන්න ඇමැති තුමා සුපිරි වැඩකruwek,neutral,train,sinhala,code-mixed,SOFT,True,1,0,0.0
1678,කතාව ක්රියාව නම වගේම ප්රසන්න ei හැබයි ඔය ගන්න තීන්දු ආපස්සට ගන්න එපා ජනතාව ඔබ සමගයි,neutral,train,sinhala,code-mixed,SOFT,True,1,1,1.0
1679,චමර සම්පත්ල වගේ paකයල පාර්ලිමේන්තු එවපු ඡංද දායකයො වැලලියව් වලක් කපාගෙන මේ තරම් වටිනා මිනිස්සු මොන තරම් වැඩදායිද රටක ඉදිරි ගමන තීරණය කරන පාර්ලිමේන්තුවකට,neutral,val,sinhala,code-mixed,SOFT,True,1,0,0.0
1684,කවුද අප්පා මේ මනුස්සයන්ව දේශපාලනය කරන්ඩ එව්වේඅපි අපේ රටට අවංකව වැඩ කරලා නෑ කියලා අපේ හිතට දැනෙනවා නේදමීට අවුරුදු කිහිපයකට පෙර අපි තේරුම් ගත්තා නම් නිවැරදි දේශපාලනය අද අපේ රට මීට වැඩිය ලොකු තැනක තියෙනවාඇත්තටම සතුටුයි දොස්තර මහත්තයාමොන ප්රශ්නාවත් අපි ඔයාලව තනිකරන්නෑ2029ට විතරක් නෙවේ තව අවුරුදු ගානක් යනකන් මට තේරෙන විදියට np ආණ්ඩුවක් නං පෙරලන්නන බැරිවෙයි,neutral,train,sinhala,code-mixed,SOFT,True,1,0,0.0
2125,මම ගොඩක් කැමැති ඇය ගොඩක් හොඳට තමාගේ hama කටයුතු කැප වෙමින් කරනවා,positive,train,sinhala,code-mixed,SOFT,True,1,1,1.0
2302,ජිවිතේ විදවන මිනිස්සු අපි හරි විහට ව්වාහය පිරිමි genu හොයාගෙන කසාද බෙදල ව්ද වනවා හෙමෝම නෙමෙයි අනේ මන්ද සුබ petum ඔයා දෙන්නට,positive,train,sinhala,code-mixed,SOFT,True,2,0,0.0
5550,Me කොටස මාර විදිහට හිතට දැනුනා... ඇස් දෙකට කදුළු ආවා,positive,train,sinhala,code-mixed,SOFT,True,1,0,0.0
5581,මේකත් දෙන් එපා වෙලා බලන්නත් beri අප්ප්රසනං මුණු ටික්කක් තියෙන්නේ,negative,test,sinhala,code-mixed,SOFT,True,1,1,1.0
6907,ඇත්ත තව කල් ඉල්ලන්නෙ මෙලො වැඩක් කරන්නෙ නැතුව ඉදලා නෙමෙනෙ...දවස පුරාමත් පාඩම් කරලා රෑ එලි වෙනකනුත් වැඩ කරනවා..එහෙමත් කරලා time එකක් මදි හින්දනෙ තව කල් ඉල්ලන්නෙ..මෙකෙ ඉන්න සම hrak උන් හිතන් ඉන්නෙ මෙලො වැඩක් කරන්නෙ නැතුව පැය 24ම මෙකෙ වැලලෙනවා කියලා,negative,val,sinhala,code-mixed,SOFT,True,2,0,0.0
6978,ඔයි වගේම හෑලි httiyek තමයි මේ ඉන්නෙ. උන්ට විරුද්දව මොකක් හරි කමෙන්ට් එකක් දැම්මොත් inbox ඇවිල්ලා වැලලෙනවා. සෙම්පයි කියලා නලලෙ කොටාගෙන ඉන්න උන් තමයි මේ.,negative,val,sinhala,code-mixed,SOFT,True,2,0,0.0
7216,එක හරි අපිට එහෙම බැලුවද කියලත් අමතකයි. එ උනාට එක wifa දැක්කොත් මාස ගානක් මතකයි අපි බැලුව කියලා,neutral,val,sinhala,code-mixed,SOFT,True,1,0,0.0
9040,⁣බලන්න යන අය පෝර්ට් සිටියේ වැටෙත් කුරුටු ගාලා නම් ලියලා..ඕවා පරෙස්සම් කරන්න අපේ රටේ මිනිස්සු වෙනම පුහුණු කරන්න ඕන..හැමතැනම කාරළා කෙළ ගහනවා..බුලත්කෙල ගහනවා..මුත්රා කරනවා..වැඩිපුරම බුලත් විට කන්නේ. driverly කොන්දලයි..,negative,train,sinhala,code-mixed,SOFT,True,1,0,0.0
